,parentTaxid,taxid,CDS,CDS_Mean,exon,exon_Mean,gene,gene_Mean,mRNA,mRNA_Mean
6434,1778569,1778572,1,879.0,0,0.0,1,879.0,0,0.0
6435,1778569,1778573,1,870.0,0,0.0,1,870.0,0,0.0
6433,1778570,1778570,1,879.0,0,0.0,1,879.0,0,0.0
6434,1778572,1778572,1,879.0,0,0.0,1,879.0,0,0.0
6435,1778573,1778573,1,870.0,0,0.0,1,870.0,0,0.0
2,29258,999288,6,558.0,0,0.0,6,559.0,0,0.0
49,29258,191463,6,528.0,0,0.0,6,528.0,0,0.0
51,29258,486809,8,616.875,0,0.0,8,616.875,0,0.0
70,29258,1907771,5,1121.4,0,0.0,5,1121.4,0,0.0
80,29258,1317107,6,550.5,0,0.0,6,550.5,0,0.0
89,29258,202568,6,552.0,0,0.0,6,552.0,0,0.0
93,29258,293284,7,658.285714286,0,0.0,7,658.285714286,0,0.0
128,29258,400835,6,546.5,0,0.0,6,546.5,0,0.0
175,29258,85752,10,535.5,0,0.0,10,535.5,0,0.0
194,29258,875323,6,528.0,0,0.0,6,528.0,0,0.0
202,29258,1131483,4,1677.0,0,0.0,4,1677.0,0,0.0
205,29258,191460,6,506.0,0,0.0,6,506.0,0,0.0
224,29258,1692263,2,633.0,0,0.0,2,633.0,0,0.0
225,29258,1692262,2,544.5,0,0.0,2,544.5,0,0.0
226,29258,1692261,2,865.5,0,0.0,2,865.5,0,0.0
227,29258,1692260,2,979.5,0,0.0,2,979.5,0,0.0
233,29258,325111,6,522.0,0,0.0,6,522.0,0,0.0
246,29258,290030,6,559.0,0,0.0,6,559.0,0,0.0
250,29258,944994,6,563.0,0,0.0,6,563.0,0,0.0
253,29258,123735,6,552.0,0,0.0,6,552.0,0,0.0
286,29258,28350,6,555.0,0,0.0,6,555.0,0,0.0
292,29258,361731,6,713.5,0,0.0,6,713.5,0,0.0
293,29258,935473,8,624.0,0,0.0,9,586.333333333,0,0.0
295,29258,1571533,5,576.6,0,0.0,4,773.0,0,0.0
341,29258,222078,6,557.0,0,0.0,6,557.0,0,0.0
352,29258,638313,4,1567.5,0,0.0,4,1567.5,0,0.0
353,29258,1291515,4,729.0,0,0.0,4,729.0,0,0.0
397,29258,1521390,3,747.0,0,0.0,3,747.0,0,0.0
398,29258,1521391,2,843.0,0,0.0,2,843.0,0,0.0
399,29258,1521392,3,1170.0,0,0.0,3,1170.0,0,0.0
403,29258,1224510,3,866.0,0,0.0,3,866.0,0,0.0
407,29258,78395,4,612.0,0,0.0,4,612.0,0,0.0
410,29258,1105327,11,582.818181818,0,0.0,11,582.818181818,0,0.0
419,29258,1592091,3,709.0,0,0.0,2,1076.5,0,0.0
420,29258,1592090,2,915.0,0,0.0,2,915.0,0,0.0
421,29258,1592093,2,1039.5,0,0.0,2,1039.5,0,0.0
422,29258,1592092,3,919.0,0,0.0,3,919.0,0,0.0
423,29258,1592095,2,915.0,0,0.0,2,915.0,0,0.0
424,29258,1592094,2,1069.5,0,0.0,2,1069.5,0,0.0
425,29258,1592097,2,1072.5,0,0.0,2,1072.5,0,0.0
426,29258,1592096,3,999.0,0,0.0,3,999.0,0,0.0
427,29258,1592099,3,725.0,0,0.0,2,1116.5,0,0.0
428,29258,1592098,3,927.0,0,0.0,3,927.0,0,0.0
432,29258,186637,6,555.0,0,0.0,6,555.0,0,0.0
446,29258,1511883,6,1423.0,0,0.0,5,1721.2,0,0.0
450,29258,12585,5,538.8,0,0.0,5,538.8,0,0.0
462,29258,543876,6,539.0,0,0.0,6,539.0,0,0.0
474,29258,1904884,5,604.8,0,0.0,5,604.8,0,0.0
475,29258,1904881,8,609.75,0,0.0,8,609.75,0,0.0
476,29258,1904880,5,578.4,0,0.0,5,578.4,0,0.0
478,29258,1904882,8,607.125,0,0.0,8,607.125,0,0.0
508,29258,181604,14,439.928571429,0,0.0,14,439.928571429,0,0.0
514,29258,759938,2,730.5,0,0.0,2,730.5,0,0.0
532,29258,10827,2,826.5,0,0.0,2,826.5,0,0.0
535,29258,1692243,2,345.0,0,0.0,1,804.0,0,0.0
536,29258,1692242,2,877.5,0,0.0,2,877.5,0,0.0
537,29258,1692245,2,696.0,0,0.0,2,696.0,0,0.0
538,29258,1692244,2,1039.5,0,0.0,2,1039.5,0,0.0
539,29258,1692247,2,829.5,0,0.0,2,829.5,0,0.0
540,29258,1692246,2,622.5,0,0.0,2,622.5,0,0.0
541,29258,1692249,2,753.0,0,0.0,2,753.0,0,0.0
542,29258,1692248,2,697.5,0,0.0,2,697.5,0,0.0
563,29258,1742596,5,580.2,0,0.0,5,580.2,0,0.0
564,29258,1742595,7,647.571428571,0,0.0,7,647.571428571,0,0.0
565,29258,1742594,7,648.0,0,0.0,7,648.0,0,0.0
578,29258,71186,7,646.714285714,0,0.0,7,646.714285714,0,0.0
595,29258,257468,4,543.75,0,0.0,4,543.75,0,0.0
603,29258,390438,8,640.5,0,0.0,8,640.5,0,0.0
614,29258,145579,11,460.363636364,0,0.0,11,460.363636364,0,0.0
638,29258,67585,8,486.75,0,0.0,8,486.75,0,0.0
641,29258,693894,9,427.666666667,0,0.0,7,573.285714286,0,0.0
648,29258,1168547,2,768.0,0,0.0,2,768.0,0,0.0
659,29258,1391667,5,1253.4,0,0.0,4,1658.75,0,0.0
673,29258,1769949,3,1649.0,0,0.0,3,1649.0,0,0.0
680,29258,120168,7,532.714285714,0,0.0,7,532.714285714,0,0.0
692,29258,1574422,3,892.0,0,0.0,3,892.0,0,0.0
697,29258,642260,2,792.0,0,0.0,2,792.0,0,0.0
698,29258,940846,7,562.714285714,0,0.0,7,562.714285714,0,0.0
699,29258,932071,7,647.142857143,0,0.0,7,647.142857143,0,0.0
702,29258,1566011,1,1929.0,0,0.0,1,1929.0,0,0.0
707,29258,33726,8,416.625,0,0.0,8,416.625,0,0.0
757,29258,761702,9,603.333333333,0,0.0,9,603.333333333,0,0.0
772,29258,1385658,6,649.5,0,0.0,6,649.5,0,0.0
795,29258,309390,6,553.0,0,0.0,6,553.0,0,0.0
801,29258,1530454,2,745.5,0,0.0,2,745.5,0,0.0
812,29258,1229324,3,900.0,0,0.0,3,900.0,0,0.0
813,29258,520848,3,670.0,0,0.0,3,670.0,0,0.0
818,29258,185637,7,1422.42857143,0,0.0,7,1422.42857143,0,0.0
819,29258,185636,7,1427.57142857,4,1676.5,2,2479.0,3,2466.66666667
820,29258,185639,5,1167.0,0,0.0,5,1167.0,0,0.0
859,29258,1618258,2,754.5,0,0.0,2,754.5,0,0.0
863,29258,1618254,2,1095.0,0,0.0,2,1095.0,0,0.0
864,29258,1618255,2,787.5,0,0.0,2,787.5,0,0.0
865,29258,1618256,2,868.5,0,0.0,2,868.5,0,0.0
866,29258,1618257,2,931.5,0,0.0,2,931.5,0,0.0
868,29258,1618251,2,961.5,0,0.0,2,961.5,0,0.0
869,29258,1618252,2,909.0,0,0.0,2,909.0,0,0.0
870,29258,1618253,2,685.5,0,0.0,2,685.5,0,0.0
875,29258,44560,13,533.769230769,0,0.0,13,533.769230769,0,0.0
885,29258,172391,7,649.714285714,0,0.0,7,649.714285714,0,0.0
888,29258,172394,5,579.0,0,0.0,5,579.0,0,0.0
899,29258,1580058,4,1467.75,0,0.0,3,2040.33333333,0,0.0
924,29258,266799,8,621.75,0,0.0,8,621.75,0,0.0
925,29258,1488557,2,891.0,0,0.0,2,891.0,0,0.0
933,29258,360579,6,551.0,0,0.0,6,551.0,0,0.0
984,29258,1519097,2,2278.5,0,0.0,2,2278.5,0,0.0
986,29258,459957,2,819.0,0,0.0,2,819.0,0,0.0
1006,29258,508748,7,546.857142857,0,0.0,7,546.857142857,0,0.0
1008,29258,377609,6,554.0,0,0.0,6,554.0,0,0.0
1009,29258,327280,7,648.857142857,0,0.0,7,648.857142857,0,0.0
1012,29258,1859135,8,612.0,0,0.0,8,612.0,0,0.0
1014,29258,996311,6,554.0,0,0.0,6,554.0,0,0.0
1087,29258,720569,2,820.5,0,0.0,2,820.5,0,0.0
1114,29258,1884991,7,527.571428571,0,0.0,7,527.571428571,0,0.0
1125,29258,1670973,3,816.0,0,0.0,3,816.0,0,0.0
1136,29258,1492296,5,609.6,0,0.0,4,778.5,0,0.0
1153,29258,390437,8,616.125,0,0.0,8,616.125,0,0.0
1154,29258,390436,7,669.0,0,0.0,7,669.0,0,0.0
1174,29258,49267,6,535.5,0,0.0,6,535.5,0,0.0
1182,29258,926543,9,582.333333333,0,0.0,9,582.333333333,0,0.0
1206,29258,290090,6,553.0,0,0.0,6,553.0,0,0.0
1230,29258,1341019,3,1009.0,0,0.0,3,1009.0,0,0.0
1241,29258,1302849,5,580.2,0,0.0,4,745.25,0,0.0
1242,29258,1302848,5,592.2,0,0.0,4,762.5,0,0.0
1262,29258,220638,5,1122.0,0,0.0,5,1122.0,0,0.0
1322,29258,172278,6,547.0,0,0.0,6,547.0,0,0.0
1349,29258,1631303,6,551.0,0,0.0,5,681.4,0,0.0
1382,29258,688540,6,566.5,0,0.0,6,566.5,0,0.0
1392,29258,912033,6,553.0,0,0.0,6,553.0,0,0.0
1395,29258,912034,6,567.5,0,0.0,6,567.5,0,0.0
1398,29258,457286,6,706.0,0,0.0,6,706.0,0,0.0
1406,29258,1763507,4,1468.5,0,0.0,3,2043.66666667,0,0.0
1409,29258,1891972,4,1740.75,0,0.0,4,1740.75,0,0.0
1418,29258,1521389,2,856.5,0,0.0,2,856.5,0,0.0
1424,29258,185793,6,551.5,0,0.0,6,551.5,0,0.0
1432,29258,260378,6,544.0,0,0.0,6,544.0,0,0.0
1433,29258,260379,6,546.5,0,0.0,6,546.5,0,0.0
1445,29258,210016,5,1116.6,0,0.0,5,1116.6,0,0.0
1470,29258,887825,5,593.4,0,0.0,4,767.0,0,0.0
1471,29258,887827,5,585.0,0,0.0,4,752.75,0,0.0
1477,29258,1906317,6,567.0,0,0.0,6,567.0,0,0.0
1481,29258,1504732,6,555.0,0,0.0,6,555.0,0,0.0
1485,29258,329290,6,554.0,0,0.0,6,554.0,0,0.0
1497,29258,875324,6,561.0,0,0.0,6,561.0,0,0.0
1501,29258,1131485,2,2254.5,0,0.0,2,2254.5,0,0.0
1506,29258,1221206,6,709.0,0,0.0,6,709.0,0,0.0
1514,29258,222079,6,551.5,0,0.0,6,551.5,0,0.0
1518,29258,437063,6,552.5,0,0.0,6,553.5,0,0.0
1520,29258,83201,9,818.0,0,0.0,9,818.0,0,0.0
1528,29258,1511885,4,1599.75,0,0.0,4,1599.75,0,0.0
1531,29258,1511882,4,1547.25,0,0.0,4,1547.25,0,0.0
1547,29258,1535291,2,1120.5,0,0.0,2,1120.5,0,0.0
1559,29258,393599,8,627.0,0,0.0,8,627.0,0,0.0
1571,29258,498805,6,538.0,0,0.0,6,538.0,0,0.0
1585,29258,220340,8,631.5,0,0.0,8,631.5,0,0.0
1619,29258,1605995,6,552.5,0,0.0,6,552.5,0,0.0
1680,29258,324685,4,573.75,0,0.0,4,573.75,0,0.0
1682,29258,68887,0,0.0,0,0.0,0,0.0,0,0.0
1714,29258,82300,2,2004.0,0,0.0,2,2004.0,0,0.0
1730,29258,100755,6,557.5,0,0.0,6,557.5,0,0.0
1732,29258,125788,4,1533.0,4,2257.25,8,1895.125,4,2257.25
1759,29258,1618238,2,1024.5,0,0.0,2,1024.5,0,0.0
1760,29258,1618239,2,777.0,0,0.0,2,777.0,0,0.0
1761,29258,932070,7,648.428571429,0,0.0,7,648.428571429,0,0.0
1762,29258,1286619,5,465.6,0,0.0,4,602.5,0,0.0
1763,29258,1618232,2,781.5,0,0.0,2,781.5,0,0.0
1764,29258,1618233,2,955.5,0,0.0,2,955.5,0,0.0
1765,29258,1618236,2,1000.5,0,0.0,2,1000.5,0,0.0
1766,29258,1618237,2,1009.5,0,0.0,2,1009.5,0,0.0
1767,29258,1618234,2,946.5,0,0.0,2,946.5,0,0.0
1768,29258,1618235,2,852.0,0,0.0,2,852.0,0,0.0
1798,29258,945225,5,517.8,0,0.0,5,518.2,0,0.0
1807,29258,1329649,4,1682.25,0,0.0,4,1682.25,0,0.0
1814,29258,938276,7,569.142857143,0,0.0,7,569.142857143,0,0.0
1838,29258,1218490,3,773.0,0,0.0,3,773.0,0,0.0
1840,29258,228897,7,651.857142857,0,0.0,7,651.857142857,0,0.0
1854,29258,1632184,6,552.5,0,0.0,6,552.5,0,0.0
1860,29258,908127,6,561.5,0,0.0,6,561.5,0,0.0
1861,29258,908124,6,561.5,0,0.0,6,561.5,0,0.0
1867,29258,371401,6,554.5,0,0.0,6,554.5,0,0.0
1870,29258,649996,7,649.285714286,0,0.0,7,649.285714286,0,0.0
1873,29258,598494,6,712.5,0,0.0,6,712.5,0,0.0
1950,29258,169865,7,663.0,0,0.0,7,663.0,0,0.0
1974,29258,648801,7,654.857142857,0,0.0,7,654.857142857,0,0.0
1982,29258,642259,2,861.0,0,0.0,2,861.0,0,0.0
1983,29258,642258,2,685.5,0,0.0,1,831.0,0,0.0
1984,29258,642257,3,792.0,0,0.0,4,708.75,0,0.0
1985,29258,642256,2,931.5,0,0.0,2,931.5,0,0.0
1986,29258,642255,2,991.5,0,0.0,2,991.5,0,0.0
1987,29258,642254,2,985.5,0,0.0,2,985.5,0,0.0
1988,29258,642253,2,765.0,0,0.0,2,765.0,0,0.0
1989,29258,642252,2,1033.5,0,0.0,2,1033.5,0,0.0
1990,29258,642251,3,791.0,0,0.0,3,791.0,0,0.0
1991,29258,1788443,3,647.0,0,0.0,3,647.0,0,0.0
1992,29258,1788442,3,681.0,0,0.0,3,681.0,0,0.0
1993,29258,1788441,3,745.0,0,0.0,3,745.0,0,0.0
1994,29258,1788440,3,730.0,0,0.0,3,730.0,0,0.0
1995,29258,1788447,5,779.4,0,0.0,5,779.4,0,0.0
1996,29258,1788446,3,873.0,0,0.0,3,873.0,0,0.0
1997,29258,1788445,4,778.5,0,0.0,4,778.5,0,0.0
1998,29258,1788444,3,815.0,0,0.0,3,815.0,0,0.0
1999,29258,1788449,3,664.0,0,0.0,3,664.0,0,0.0
2000,29258,1788448,4,731.25,0,0.0,4,731.25,0,0.0
2034,29258,1544364,7,737.571428571,0,0.0,7,737.571428571,0,0.0
2053,29258,1379708,3,853.0,0,0.0,3,853.0,0,0.0
2054,29258,1379709,3,644.0,0,0.0,3,644.0,0,0.0
2056,29258,1379707,3,539.0,0,0.0,2,932.0,0,0.0
2071,29258,642111,11,531.0,0,0.0,11,531.0,0,0.0
2118,29258,1105386,3,697.0,0,0.0,3,697.0,0,0.0
2131,29258,795694,4,1655.25,0,0.0,4,1655.25,0,0.0
2140,29258,1778561,2,711.0,0,0.0,2,711.0,0,0.0
2141,29258,1778560,2,765.0,0,0.0,2,765.0,0,0.0
2142,29258,1590172,4,744.75,0,0.0,3,1005.0,0,0.0
2143,29258,1590173,4,771.0,0,0.0,3,1040.0,0,0.0
2155,29258,652718,6,566.5,0,0.0,6,566.5,0,0.0
2159,29258,196093,6,552.0,0,0.0,6,552.0,0,0.0
2172,29258,270117,6,551.5,0,0.0,6,551.5,0,0.0
2178,29258,671095,6,547.0,0,0.0,6,547.0,0,0.0
2184,29258,403897,6,715.0,0,0.0,6,715.0,0,0.0
2185,29258,1195378,7,621.0,0,0.0,7,621.0,0,0.0
2194,29258,714310,4,658.5,0,0.0,4,658.5,0,0.0
2211,29258,391228,5,520.8,0,0.0,5,520.8,0,0.0
2223,29258,1182518,5,633.0,0,0.0,4,814.25,0,0.0
2225,29258,395349,6,537.5,0,0.0,6,537.5,0,0.0
2230,29258,247080,9,618.333333333,0,0.0,9,618.333333333,0,0.0
2257,29258,1391746,7,528.428571429,0,0.0,7,528.428571429,0,0.0
2272,29258,687355,2,1378.5,0,0.0,2,1378.5,0,0.0
2273,29258,687354,2,1369.5,0,0.0,2,1369.5,0,0.0
2274,29258,687358,2,1365.0,0,0.0,2,1365.0,0,0.0
2277,29258,223334,6,552.0,0,0.0,6,552.0,0,0.0
2279,29258,223332,6,553.0,0,0.0,6,553.0,0,0.0
2296,29258,10804,11,1118.18181818,3,3446.0,11,2060.45454545,0,0.0
2299,29258,1383052,7,523.714285714,0,0.0,7,523.714285714,0,0.0
2313,29258,1379725,3,722.0,0,0.0,3,722.0,0,0.0
2314,29258,1379722,2,1002.0,0,0.0,2,1002.0,0,0.0
2315,29258,1379723,1,855.0,0,0.0,1,855.0,0,0.0
2316,29258,1379720,4,770.25,0,0.0,4,770.25,0,0.0
2319,29258,942033,3,494.0,0,0.0,2,825.5,0,0.0
2339,29258,337826,6,551.0,0,0.0,6,551.0,0,0.0
2342,29258,337823,6,559.5,0,0.0,6,559.5,0,0.0
2343,29258,1343494,10,547.8,0,0.0,10,547.8,0,0.0
2348,29258,619631,6,577.0,0,0.0,6,577.0,0,0.0
2369,29258,1045778,3,1750.0,0,0.0,3,1750.0,0,0.0
2372,29258,1076345,6,544.5,0,0.0,6,544.5,0,0.0
2373,29258,229634,6,553.5,0,0.0,6,553.5,0,0.0
2374,29258,365523,6,713.0,0,0.0,6,713.0,0,0.0
2375,29258,93678,3,871.0,0,0.0,3,871.0,0,0.0
2383,29258,126070,5,540.0,0,0.0,5,540.0,0,0.0
2395,29258,1825931,6,555.5,0,0.0,6,555.5,0,0.0
2413,29258,1655645,4,915.0,0,0.0,4,915.0,0,0.0
2414,29258,1655646,5,762.6,0,0.0,5,762.6,0,0.0
2415,29258,1655647,6,671.0,0,0.0,6,671.0,0,0.0
2416,29258,1655648,5,891.0,0,0.0,5,891.0,0,0.0
2417,29258,1655649,6,735.0,0,0.0,6,735.0,0,0.0
2420,29258,1611435,8,624.75,0,0.0,8,624.75,0,0.0
2428,29258,1619218,3,993.0,0,0.0,3,993.0,0,0.0
2431,29258,1590154,5,710.4,0,0.0,4,899.25,0,0.0
2432,29258,1590155,4,683.25,0,0.0,4,683.25,0,0.0
2439,29258,1129035,5,577.8,0,0.0,5,577.8,0,0.0
2440,29258,1129034,5,577.8,0,0.0,5,577.8,0,0.0
2441,29258,1129033,7,652.714285714,0,0.0,7,652.714285714,0,0.0
2442,29258,1129032,5,583.2,0,0.0,5,583.2,0,0.0
2466,29258,86502,7,643.285714286,0,0.0,7,643.285714286,0,0.0
2468,29258,85708,3,654.0,0,0.0,3,654.0,0,0.0
2484,29258,1919062,6,583.5,0,0.0,5,718.6,0,0.0
2489,29258,1737555,7,663.0,0,0.0,7,663.0,0,0.0
2499,29258,67762,6,558.5,0,0.0,6,558.5,0,0.0
2524,29258,1227357,7,648.857142857,0,0.0,7,649.285714286,0,0.0
2525,29258,1227356,7,657.857142857,0,0.0,7,658.285714286,0,0.0
2526,29258,1227355,7,648.857142857,0,0.0,7,649.285714286,0,0.0
2527,29258,1227354,7,648.857142857,0,0.0,7,649.285714286,0,0.0
2531,29258,223316,7,648.857142857,0,0.0,7,648.857142857,0,0.0
2532,29258,687379,6,660.0,0,0.0,4,1741.0,0,0.0
2533,29258,223313,7,641.571428571,0,0.0,7,641.571428571,0,0.0
2535,29258,687373,3,885.0,0,0.0,3,885.0,0,0.0
2536,29258,687372,2,1120.5,0,0.0,2,1120.5,0,0.0
2537,29258,687371,3,904.0,0,0.0,3,904.0,0,0.0
2538,29258,687370,3,848.0,0,0.0,3,848.0,0,0.0
2539,29258,687377,3,906.0,0,0.0,3,906.0,0,0.0
2540,29258,687376,2,1164.0,0,0.0,2,1164.0,0,0.0
2541,29258,687375,2,1150.5,0,0.0,2,1150.5,0,0.0
2542,29258,687374,3,896.0,0,0.0,3,896.0,0,0.0
2551,29258,180399,2,826.5,0,0.0,2,826.5,0,0.0
2569,29258,341711,6,561.0,0,0.0,6,561.0,0,0.0
2572,29258,96054,6,552.0,0,0.0,6,552.0,0,0.0
2578,29258,1415628,3,792.0,0,0.0,3,792.0,0,0.0
2582,29258,1415627,3,679.0,0,0.0,3,679.0,0,0.0
2608,29258,1449896,8,510.75,0,0.0,8,510.75,0,0.0
2609,29258,1449897,8,515.25,0,0.0,8,515.25,0,0.0
2615,29258,509532,8,618.75,0,0.0,8,618.75,0,0.0
2616,29258,509531,6,564.5,0,0.0,6,564.5,0,0.0
2631,29258,717641,4,1507.5,0,0.0,4,1507.5,0,0.0
2643,29258,452758,6,543.0,0,0.0,6,543.0,0,0.0
2644,29258,487311,3,1533.0,0,0.0,3,1533.0,0,0.0
2647,29258,1543419,3,780.0,0,0.0,3,780.0,0,0.0
2658,29258,1170656,6,555.0,0,0.0,6,555.0,0,0.0
2660,29258,268316,5,588.6,0,0.0,4,795.5,0,0.0
2663,29258,1655662,5,813.2,0,0.0,5,813.2,0,0.0
2664,29258,1655660,5,826.2,0,0.0,5,826.2,0,0.0
2665,29258,1655661,5,778.8,0,0.0,5,778.8,0,0.0
2673,29258,225752,6,558.5,0,0.0,6,558.5,0,0.0
2675,29258,333968,8,615.75,0,0.0,8,620.25,0,0.0
2686,29258,913600,7,515.571428571,0,0.0,7,515.571428571,0,0.0
2702,29258,128941,5,602.4,0,0.0,5,602.4,0,0.0
2704,29258,1904883,7,653.142857143,0,0.0,7,653.142857143,0,0.0
2711,29258,10835,6,714.5,0,0.0,6,714.5,0,0.0
2712,29258,10834,5,581.4,4,528.0,4,748.25,1,1142.0
2713,29258,10837,4,578.25,0,0.0,4,578.25,0,0.0
2714,29258,10836,3,674.0,0,0.0,3,674.0,0,0.0
2715,29258,10831,7,597.428571429,0,0.0,7,597.428571429,0,0.0
2716,29258,10830,5,595.2,2,505.5,4,765.5,0,0.0
2717,29258,10832,6,551.5,0,0.0,6,551.5,0,0.0
2720,29258,10839,2,822.0,0,0.0,2,822.0,0,0.0
2733,29258,1306546,8,468.75,0,0.0,7,554.714285714,0,0.0
2734,29258,219704,2,2110.5,0,0.0,2,2110.5,0,0.0
2735,29258,141904,13,615.461538462,0,0.0,13,615.461538462,0,0.0
2738,29258,591160,7,532.714285714,0,0.0,7,532.714285714,0,0.0
2742,29258,1105383,5,518.4,0,0.0,5,518.4,0,0.0
2745,29258,1105385,3,709.0,0,0.0,3,709.0,0,0.0
2759,29258,1592764,2,751.5,0,0.0,2,751.5,0,0.0
2761,29258,70203,15,363.8,0,0.0,15,363.8,0,0.0
2762,29258,199587,6,556.0,0,0.0,6,556.0,0,0.0
2764,29258,59817,9,456.333333333,0,0.0,8,614.75,0,0.0
2775,29258,1925153,6,565.5,0,0.0,6,565.5,0,0.0
2797,29258,1381007,6,546.0,0,0.0,6,546.0,0,0.0
2801,29258,1188812,2,828.0,0,0.0,2,828.0,0,0.0
2807,29258,117198,7,651.428571429,0,0.0,7,651.428571429,0,0.0
2813,29258,329641,4,1556.25,0,0.0,4,1556.25,0,0.0
2814,29258,2003327,12,567.0,0,0.0,12,567.0,0,0.0
2815,29258,983437,6,719.0,0,0.0,6,719.5,0,0.0
2832,29258,1642018,4,1601.25,0,0.0,4,1601.25,0,0.0
2859,29258,1514665,3,754.0,0,0.0,3,754.0,0,0.0
2871,29258,134681,6,709.0,0,0.0,6,709.0,0,0.0
2872,29258,227137,6,565.0,0,0.0,6,565.0,0,0.0
2883,29258,761701,6,549.0,0,0.0,6,549.0,0,0.0
2884,29258,1027253,9,557.666666667,0,0.0,9,557.666666667,0,0.0
2920,29258,1030595,5,586.8,0,0.0,4,755.0,0,0.0
2947,29258,1084717,4,1596.75,0,0.0,4,1596.75,0,0.0
2948,29258,1084715,4,1595.25,0,0.0,4,1595.25,0,0.0
2979,29258,10817,0,0.0,0,0.0,0,0.0,0,0.0
2980,29258,10815,6,711.5,0,0.0,6,711.5,0,0.0
2983,29258,579113,2,415.5,0,0.0,6,560.0,0,0.0
2992,29258,1611039,2,763.5,0,0.0,2,763.5,0,0.0
2996,29258,1249648,5,573.6,0,0.0,4,737.75,0,0.0
3010,29258,334856,7,702.0,0,0.0,7,702.0,0,0.0
3011,29258,884612,6,547.0,0,0.0,6,547.0,0,0.0
3050,29258,1472911,2,2779.5,0,0.0,2,2779.5,0,0.0
3053,29258,297249,6,552.5,0,0.0,6,552.5,0,0.0
3056,29258,1678003,6,551.5,0,0.0,6,551.5,0,0.0
3085,29258,1354496,9,477.888888889,0,0.0,9,477.888888889,0,0.0
3091,29258,223358,6,715.0,0,0.0,10,704.7,0,0.0
3092,29258,223352,6,542.0,0,0.0,6,542.0,0,0.0
3093,29258,223357,7,648.285714286,0,0.0,7,648.285714286,0,0.0
3095,29258,687351,6,708.0,0,0.0,4,1945.75,0,0.0
3108,29258,1572237,2,748.5,0,0.0,2,748.5,0,0.0
3109,29258,551531,6,553.0,0,0.0,6,553.0,0,0.0
3112,29258,1572239,2,679.5,0,0.0,2,679.5,0,0.0
3123,29258,1609634,9,611.0,0,0.0,9,611.0,0,0.0
3125,29258,379728,6,558.5,0,0.0,6,558.5,0,0.0
3161,29258,1676184,3,967.0,0,0.0,3,967.0,0,0.0
3163,29258,1676181,4,942.75,0,0.0,4,942.75,0,0.0
3164,29258,1676182,5,870.6,0,0.0,5,870.6,0,0.0
3165,29258,1676183,4,989.25,0,0.0,4,989.25,0,0.0
3166,29258,1955054,6,552.0,0,0.0,6,552.0,0,0.0
3172,29258,10798,6,1130.5,0,0.0,6,1130.5,0,0.0
3173,29258,10794,8,1035.375,6,849.333333333,3,1611.66666667,1,2080.0
3175,29258,10796,9,770.666666667,2,3704.0,3,2538.33333333,0,0.0
3182,29258,1335768,6,557.5,0,0.0,6,557.666666667,0,0.0
3228,29258,681518,5,570.0,0,0.0,5,570.6,0,0.0
3233,29258,1592087,2,831.0,0,0.0,2,831.0,0,0.0
3241,29258,435646,7,525.428571429,0,0.0,7,525.428571429,0,0.0
3253,29258,300411,6,548.5,0,0.0,6,548.5,0,0.0
3273,29258,10871,14,504.642857143,0,0.0,14,504.642857143,0,0.0
3274,29258,10870,10,619.8,0,0.0,10,619.8,0,0.0
3275,29258,10872,9,615.0,0,0.0,9,615.0,0,0.0
3276,29258,10876,4,546.75,0,0.0,4,546.75,0,0.0
3298,29258,260909,7,641.142857143,0,0.0,7,641.142857143,0,0.0
3299,29258,260908,7,636.428571429,0,0.0,7,636.428571429,0,0.0
3301,29258,1738045,5,601.8,0,0.0,5,601.8,0,0.0
3313,29258,1173709,2,726.0,0,0.0,2,726.0,0,0.0
3324,29258,367061,7,564.428571429,0,0.0,7,564.428571429,0,0.0
3357,29258,1581151,2,2109.0,0,0.0,2,2109.0,0,0.0
3391,29258,222464,6,554.0,0,0.0,6,554.0,0,0.0
3393,29258,1755290,3,454.0,0,0.0,2,786.0,0,0.0
3399,29258,90963,9,467.666666667,0,0.0,9,467.666666667,0,0.0
3427,29258,97344,8,852.0,0,0.0,8,852.0,0,0.0
3445,29258,1392388,6,557.5,0,0.0,6,557.5,0,0.0
3452,29258,94700,6,731.0,0,0.0,6,731.0,0,0.0
3458,29258,905054,6,545.5,0,0.0,6,545.5,0,0.0
3463,29258,63723,8,625.5,0,0.0,8,625.5,0,0.0
3491,29258,693892,6,555.5,0,0.0,6,555.5,0,0.0
3496,29258,256548,2,2022.0,0,0.0,2,2022.0,0,0.0
3508,29258,223259,6,563.0,0,0.0,6,563.0,0,0.0
3511,29258,223252,6,565.0,0,0.0,6,565.0,0,0.0
3513,29258,10855,9,485.333333333,0,0.0,9,485.333333333,0,0.0
3514,29258,10854,12,547.0,0,0.0,12,547.0,0,0.0
3523,29258,180526,6,552.5,0,0.0,6,552.5,0,0.0
3541,29258,1868221,1,645.0,0,0.0,1,645.0,0,0.0
3559,29258,219299,8,625.5,0,0.0,8,625.5,0,0.0
3580,29258,185959,13,510.0,0,0.0,13,510.0,0,0.0
3586,29258,1353241,2,1134.0,0,0.0,2,1134.0,0,0.0
3587,29258,83839,6,545.0,0,0.0,6,545.0,0,0.0
3589,29258,53010,7,587.142857143,0,0.0,7,587.142857143,0,0.0
